created_at,entry_id,Temperature,Humidity,CO,Hydrogen
1/17/2019 5:55,233,29,44,1023,415
1/17/2019 5:55,234,29,44,1023,415
1/17/2019 5:56,235,29,44,1023,241
1/17/2019 5:56,236,29,44,1023,415
1/17/2019 5:56,237,29,43,1023,415
1/17/2019 5:57,238,30,43,1023,415
1/17/2019 5:57,239,30,43,1023,238
1/17/2019 5:57,240,30,43,1023,415
1/17/2019 5:58,241,30,44,1023,415
1/17/2019 5:58,242,30,44,1023,415
1/17/2019 5:58,243,30,44,1023,238
1/17/2019 5:59,244,30,44,1023,415
1/17/2019 5:59,245,30,44,1023,415
1/17/2019 5:59,246,30,44,1023,415
1/17/2019 6:00,247,30,44,1023,241
1/17/2019 6:00,248,30,44,1023,415
1/17/2019 6:00,249,30,44,1023,415
1/17/2019 6:01,250,29,44,1023,415
1/17/2019 6:01,251,29,44,1023,241
1/17/2019 6:01,252,29,44,1023,415
1/17/2019 6:02,253,30,44,1023,415
1/17/2019 6:02,254,30,44,1023,240
1/17/2019 6:02,255,30,44,1023,415
1/17/2019 6:03,256,30,44,1023,415
1/17/2019 6:03,257,29,44,1023,415
1/17/2019 6:03,258,29,44,1023,242
1/17/2019 6:04,259,29,44,1023,415
1/17/2019 6:04,260,29,44,1023,415
1/17/2019 6:04,261,29,44,1023,415
1/17/2019 6:05,262,29,44,1023,240
1/17/2019 6:05,263,29,44,1023,415
1/17/2019 6:05,264,29,43,1023,415
1/17/2019 6:06,265,30,43,1023,415
1/17/2019 6:06,266,30,43,1023,237
1/17/2019 6:06,267,30,43,1023,415
1/17/2019 6:06,268,30,43,1023,415
1/17/2019 6:07,269,30,43,1023,415
1/17/2019 6:07,270,30,43,1023,240
1/17/2019 6:07,271,30,43,1023,415
1/17/2019 6:08,272,30,43,1023,415
1/17/2019 6:08,273,30,43,1023,235
1/17/2019 6:08,274,30,43,1023,415
1/17/2019 6:09,275,30,42,1023,415
1/17/2019 6:09,276,30,42,1023,415
1/17/2019 6:09,277,30,42,1023,234
1/17/2019 6:10,278,30,42,1023,415
1/17/2019 6:10,279,30,42,1023,415
1/17/2019 6:10,280,30,42,1023,415
1/17/2019 6:11,281,30,42,1023,234
1/17/2019 6:11,282,30,42,1023,415
1/17/2019 6:11,283,30,41,1023,415
1/17/2019 6:12,284,30,41,1023,415
1/17/2019 6:12,285,30,41,1023,235
1/17/2019 6:12,286,30,41,1023,415
1/17/2019 6:13,287,30,42,1023,415
1/17/2019 6:13,288,30,42,1023,415
1/17/2019 6:13,289,30,42,1023,237
1/17/2019 6:14,290,30,42,1023,415
1/17/2019 6:14,291,30,42,1023,415
1/17/2019 6:14,292,30,42,1023,415
1/17/2019 6:15,293,30,42,1023,235
1/17/2019 6:15,294,30,42,1023,415
1/17/2019 6:15,295,30,42,1023,415
1/17/2019 6:16,296,30,42,1023,415
1/17/2019 6:16,297,30,42,1023,235
1/17/2019 6:16,298,30,42,1023,415
1/17/2019 6:17,299,30,42,1023,415
1/17/2019 6:17,300,30,42,1023,415
1/17/2019 6:17,301,30,42,1023,233
1/17/2019 6:18,302,30,42,1023,415
1/17/2019 6:18,303,30,42,1023,415
1/17/2019 6:18,304,30,42,1023,415
1/17/2019 6:19,305,30,42,1023,234
1/17/2019 6:19,306,30,42,1023,415
1/17/2019 6:19,307,30,42,1023,415
1/17/2019 6:20,308,30,42,1023,415
1/17/2019 6:20,309,30,42,1023,233
1/17/2019 6:20,310,30,42,1023,415
1/17/2019 6:21,311,30,42,1023,415
1/17/2019 6:21,312,30,42,1023,233
1/17/2019 6:21,313,30,42,1023,415
1/17/2019 6:21,314,30,41,1023,415
1/17/2019 6:22,315,30,41,1023,415
1/17/2019 6:22,316,30,41,1023,232
1/17/2019 6:22,317,30,41,1023,415
1/17/2019 6:23,318,30,41,1023,415
1/17/2019 6:23,319,30,41,1023,415
1/17/2019 6:23,320,30,41,1023,231
1/17/2019 6:24,321,30,41,1023,415
1/17/2019 6:24,322,30,40,1023,415
1/17/2019 6:24,323,30,40,1023,415
1/17/2019 6:25,324,30,40,1023,234
1/17/2019 6:25,325,30,40,1023,415
1/17/2019 6:25,326,30,41,1023,415
1/17/2019 6:26,327,30,41,1023,415
1/17/2019 6:26,328,30,41,1023,234
1/17/2019 6:26,329,30,41,1023,415
1/17/2019 6:27,330,30,41,1023,415
1/17/2019 6:27,331,30,41,1023,233
1/17/2019 6:27,332,30,41,1023,415
1/17/2019 6:28,333,30,42,1023,415
1/17/2019 6:28,334,30,42,1023,415
1/17/2019 6:28,335,30,42,1023,231
1/17/2019 6:29,336,30,42,1023,415
1/17/2019 6:29,337,30,42,1023,415
1/17/2019 6:29,338,30,42,1023,415
1/17/2019 6:30,339,30,42,1023,233
1/17/2019 6:30,340,30,42,1023,415
1/17/2019 6:30,341,30,43,1023,415
1/17/2019 6:31,342,30,43,1023,415
1/17/2019 6:31,343,30,43,1023,229
1/17/2019 6:31,344,30,43,1023,415
1/17/2019 6:31,345,30,43,1023,415
1/17/2019 6:32,346,30,43,1023,232
1/17/2019 6:32,347,30,43,1023,415
1/17/2019 6:32,348,30,43,1023,415
1/17/2019 6:33,349,30,43,1023,415
1/17/2019 6:33,350,30,43,1023,232
1/17/2019 6:33,351,30,43,1023,415
1/17/2019 6:34,352,30,42,1023,415
1/17/2019 6:34,353,30,42,1023,415
1/17/2019 6:34,354,30,42,1023,243
1/17/2019 6:35,355,30,42,1023,415
1/17/2019 6:35,356,30,42,1023,415
1/17/2019 6:35,357,30,42,1023,415
1/17/2019 6:36,358,30,42,1023,237
